Postgres8,,,,,,,,,,
order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full
FMR322321202,19-03-2025,789321,25891202,281,2025-08-03,2025-08-03,267,0,1,0
FMR320201303,19-03-2025,789201,25891303,56,2025-08-03,2025-08-03,50,0,0,0
FMR322321602,19-03-2025,789321,25891303,51,2025-08-03,2025-08-03,48,0,1,0
FMR322102603,19-03-2025,789102,25891303,21,2025-08-03,2025-08-03,20,0,1,0
FMR322303602,19-03-2025,789303,25891202,500,2025-08-03,2025-08-03,500,1,1,1
FMR321601303,19-03-2025,789601,25891303,83,2025-08-03,2025-08-03,79,0,1,0
FMR321303302,20-03-2025,789303,25891302,76,2025-08-03,2025-08-03,76,1,0,0
FMR323303602,20-03-2025,789303,25891302,87,2025-08-03,2025-08-03,78,0,1,0
FMR323401302,20-03-2025,789401,25891302,96,2025-08-03,2025-08-03,96,1,0,0
FMR323601602,20-03-2025,789601,25891302,96,2025-08-03,2025-08-03,96,1,1,1
FMR322522302,20-03-2025,789522,25891302,25,2025-08-03,2025-08-03,25,1,0,0
FMR321422501,20-03-2025,789422,25891302,78,2025-08-03,2025-08-03,78,1,0,0
FMR322301302,20-03-2025,789301,25891302,81,2025-08-03,2025-08-03,81,1,1,1
FMR322320301,20-03-2025,789320,25891301,26,2025-08-03,2025-08-03,26,1,1,1
FMR323122403,20-03-2025,789122,25891301,79,2025-08-03,2025-08-03,63,0,1,0
FMR322203602,20-03-2025,789203,25891301,94,2025-08-03,2025-08-03,94,1,1,1
FMR321521503,20-03-2025,789521,25891301,91,2025-08-03,2025-08-03,91,1,0,0
FMR322521301,20-03-2025,789521,25891301,56,2025-08-03,2025-08-03,56,1,0,0
FMR321522503,20-03-2025,789522,25891301,69,2025-08-03,2025-08-03,66,0,0,0
FMR323522301,20-03-2025,789522,25891301,85,2025-08-03,2025-08-03,85,1,0,0
FMR321303301,20-03-2025,789303,25891301,59,2025-08-03,2025-08-03,59,1,1,1
FMR323220603,20-03-2025,789220,25891301,24,2025-08-03,2025-08-03,22,0,1,0
FMR323902602,20-03-2025,789902,25891301,83,2025-08-03,2025-08-03,79,0,1,0
FMR322422301,20-03-2025,789422,25891301,53,2025-08-03,2025-08-03,48,0,1,0
FMR321401301,20-03-2025,789401,25891301,79,2025-08-03,2025-08-03,63,0,1,0
FMR322403603,20-03-2025,789403,25891102,434,2025-08-03,2025-08-03,434,1,1,1
FMR323403102,20-03-2025,789403,25891102,389,2025-08-03,2025-08-03,389,1,1,1
FMR322221103,20-03-2025,789221,25891102,307,2025-08-03,2025-08-03,307,1,1,1
FMR323520102,20-03-2025,789520,25891102,375,2025-08-03,2025-08-03,375,1,1,1
FMR322622502,20-03-2025,789622,25891102,432,2025-08-03,2025-08-03,432,1,1,1
FMR323622103,20-03-2025,789622,25891102,371,2025-08-03,2025-08-03,371,1,1,1
FMR322121102,20-03-2025,789121,25891102,462,2025-08-03,2025-08-03,462,1,0,0
FMR321422503,20-03-2025,789422,25891102,392,2025-08-03,2025-08-03,392,1,0,0
FMR321902601,20-03-2025,789902,25891102,441,2025-08-03,2025-08-03,441,1,1,1
FMR323902102,20-03-2025,789902,25891102,366,2025-08-03,2025-08-03,366,1,0,0
FMR323421103,20-03-2025,789421,25891102,382,2025-08-03,2025-08-03,363,0,1,0
FMR321903502,20-03-2025,789903,25891102,427,2025-08-03,2025-08-03,384,0,0,0
FMR323420102,20-03-2025,789420,25891102,364,2025-08-03,2025-08-03,364,1,0,0
FMR323220603,20-03-2025,789220,25891102,347,2025-08-03,2025-08-03,347,1,1,1
FMR322101102,20-03-2025,789101,25891102,431,2025-08-03,2025-08-03,431,1,1,1
FMR321201401,20-03-2025,789201,25891102,462,2025-08-03,2025-08-03,462,1,1,1
FMR323201602,20-03-2025,789201,25891102,452,2025-08-03,2025-08-03,407,0,1,0
FMR323122403,20-03-2025,789122,25891102,401,2025-08-03,2025-08-03,381,0,1,0
FMR323603502,20-03-2025,789603,25891102,366,2025-08-03,2025-08-03,329,0,1,0
FMR322203602,20-03-2025,789203,25891102,322,2025-08-03,2025-08-03,322,1,1,1
FMR322102503,20-03-2025,789102,25891502,203,2025-08-03,2025-08-03,203,1,1,1
FMR322622502,20-03-2025,789622,25891502,149,2025-08-03,2025-08-03,149,1,1,1
FMR322320502,20-03-2025,789320,25891502,129,2025-08-03,2025-08-03,103,0,1,0
FMR323201602,20-03-2025,789201,25891502,163,2025-08-03,2025-08-03,163,1,1,1
FMR322301502,20-03-2025,789301,25891502,159,2025-08-03,2025-08-03,159,1,0,0
FMR323301502,20-03-2025,789301,25891502,204,2025-08-03,2025-08-03,194,0,1,0
FMR321220602,20-03-2025,789220,25891502,246,2025-08-03,2025-08-03,246,1,1,1
FMR323220603,20-03-2025,789220,25891502,222,2025-08-03,2025-08-03,178,0,1,0
FMR321903502,20-03-2025,789903,25891502,153,2025-08-03,2025-08-03,145,0,0,0
FMR323621502,20-03-2025,789621,25891502,146,2025-08-03,2025-08-03,139,0,1,0
FMR321520602,20-03-2025,789520,25891502,164,2025-08-03,2025-08-03,164,1,0,0
FMR322520502,20-03-2025,789520,25891502,112,2025-08-03,2025-08-03,112,1,0,0
FMR321103502,20-03-2025,789103,25891502,242,2025-08-03,2025-08-03,230,0,1,0
FMR323103502,20-03-2025,789103,25891502,120,2025-08-03,2025-08-03,96,0,1,0
FMR323603502,20-03-2025,789603,25891502,226,2025-08-03,2025-08-03,226,1,1,1
FMR322902502,20-03-2025,789902,25891502,104,2025-08-03,2025-08-03,104,1,0,0
FMR323720502,20-03-2025,789720,25891502,187,2025-08-03,2025-08-03,150,0,1,0
FMR322422502,20-03-2025,789422,25891502,222,2025-08-03,2025-08-03,222,1,0,0
FMR323721603,20-03-2025,789721,25891502,224,2025-08-03,2025-08-03,213,0,1,0
FMR322501502,20-03-2025,789501,25891502,177,2025-08-03,2025-08-03,159,0,0,0
FMR321601602,20-03-2025,789601,25891502,181,2025-08-03,2025-08-03,172,0,1,0
FMR323522502,20-03-2025,789522,25891502,205,2025-08-03,2025-08-03,164,0,1,0
FMR322520403,20-03-2025,789520,25891403,258,2025-08-03,2025-08-03,232,0,0,0
FMR323403403,20-03-2025,789403,25891403,298,2025-08-03,2025-08-03,298,1,1,1
FMR321421503,20-03-2025,789421,25891403,379,2025-08-03,2025-08-03,379,1,0,0
FMR321903403,20-03-2025,789903,25891403,454,2025-08-03,2025-08-03,409,0,1,0
FMR322902403,20-03-2025,789902,25891403,378,2025-08-03,2025-08-03,378,1,1,1
FMR322703403,20-03-2025,789703,25891403,376,2025-08-03,2025-08-03,376,1,1,1
FMR323122403,20-03-2025,789122,25891403,439,2025-08-03,2025-08-03,395,0,1,0
FMR323102603,20-03-2025,789102,25891403,287,2025-08-03,2025-08-03,287,1,1,1
FMR321101602,20-03-2025,789101,25891403,481,2025-08-03,2025-08-03,385,0,1,0
FMR322301502,20-03-2025,789301,25891403,418,2025-08-03,2025-08-03,418,1,0,0
FMR322601601,20-03-2025,789601,25891403,250,2025-08-03,2025-08-03,250,1,1,1
FMR322103403,20-03-2025,789103,25891403,403,2025-08-03,2025-08-03,322,0,1,0
FMR322220503,20-03-2025,789220,25891403,487,2025-08-03,2025-08-03,390,0,1,0
FMR321622601,20-03-2025,789622,25891403,470,2025-08-03,2025-08-03,470,1,1,1
FMR321720503,20-03-2025,789720,25891503,139,2025-08-03,2025-08-03,111,0,0,0
FMR321121503,20-03-2025,789121,25891503,163,2025-08-03,2025-08-03,163,1,0,0
FMR323503603,20-03-2025,789503,25891503,144,2025-08-03,2025-08-03,130,0,1,0
FMR322220503,20-03-2025,789220,25891503,211,2025-08-03,2025-08-03,211,1,1,1
FMR321521503,20-03-2025,789521,25891503,103,2025-08-03,2025-08-03,103,1,0,0
FMR323521503,20-03-2025,789521,25891503,236,2025-08-03,2025-08-03,236,1,0,0
FMR321221503,20-03-2025,789221,25891503,113,2025-08-03,2025-08-03,113,1,1,1
FMR322902503,20-03-2025,789902,25891503,101,2025-08-03,2025-08-03,101,1,1,1
FMR322401603,20-03-2025,789401,25891503,230,2025-08-03,2025-08-03,230,1,1,1
FMR321421503,20-03-2025,789421,25891503,137,2025-08-03,2025-08-03,137,1,0,0
FMR321703503,20-03-2025,789703,25891503,149,2025-08-03,2025-08-03,149,1,1,1
FMR322201503,20-03-2025,789201,25891503,234,2025-08-03,2025-08-03,222,0,1,0
FMR322501503,20-03-2025,789501,25891503,190,2025-08-03,2025-08-03,190,1,1,1
FMR322102503,20-03-2025,789102,25891503,117,2025-08-03,2025-08-03,105,0,1,0
FMR321721503,20-03-2025,789721,25891503,157,2025-08-03,2025-08-03,126,0,1,0
FMR321202503,20-03-2025,789202,25891503,237,2025-08-03,2025-08-03,225,0,0,0
FMR321522503,20-03-2025,789522,25891503,126,2025-08-03,2025-08-03,126,1,0,0
FMR321203503,20-03-2025,789203,25891503,180,2025-08-03,2025-08-03,180,1,0,0
FMR323203603,20-03-2025,789203,25891503,234,2025-08-03,2025-08-03,222,0,0,0
FMR321422503,20-03-2025,789422,25891503,132,2025-08-03,2025-08-03,125,0,0,0
FMR321702503,20-03-2025,789702,25891503,222,2025-08-03,2025-08-03,200,0,1,0
FMR322702601,20-03-2025,789702,25891503,197,2025-08-03,2025-08-03,158,0,1,0
FMR323421103,20-03-2025,789421,25891103,468,2025-08-03,2025-08-03,445,0,1,0
FMR323603502,20-03-2025,789603,25891103,429,2025-08-03,2025-08-03,429,1,1,1
FMR321903103,20-03-2025,789903,25891103,304,2025-08-03,2025-08-03,274,0,1,0
FMR321703503,20-03-2025,789703,25891103,401,2025-08-03,2025-08-03,401,1,1,1
FMR323201602,20-03-2025,789201,25891103,464,2025-08-03,2025-08-03,464,1,1,1
FMR322520403,20-03-2025,789520,25891103,347,2025-08-03,2025-08-03,330,0,0,0
FMR321521103,20-03-2025,789521,25891103,326,2025-08-03,2025-08-03,326,1,1,1
FMR322320502,20-03-2025,789320,25891103,328,2025-08-03,2025-08-03,328,1,1,1
FMR321203401,20-03-2025,789203,25891103,317,2025-08-03,2025-08-03,317,1,1,1
FMR322720603,20-03-2025,789720,25891103,372,2025-08-03,2025-08-03,372,1,1,1
FMR322221103,20-03-2025,789221,25891103,472,2025-08-03,2025-08-03,472,1,1,1
FMR322622502,20-03-2025,789622,25891103,490,2025-08-03,2025-08-03,490,1,1,1
FMR323622103,20-03-2025,789622,25891103,341,2025-08-03,2025-08-03,341,1,1,1
FMR321220602,20-03-2025,789220,25891103,451,2025-08-03,2025-08-03,451,1,1,1
FMR321122202,20-03-2025,789122,25891103,461,2025-09-03,2025-08-03,461,1,0,0
FMR323101103,20-03-2025,789101,25891103,328,2025-09-03,2025-08-03,295,0,0,0
FMR323401103,20-03-2025,789401,25891103,433,2025-09-03,2025-08-03,433,1,1,1
FMR323902602,20-03-2025,789902,25891103,474,2025-09-03,2025-08-03,450,0,1,0
FMR321420202,20-03-2025,789420,25891103,459,2025-09-03,2025-08-03,459,1,1,1
FMR323422103,20-03-2025,789422,25891103,451,2025-09-03,2025-08-03,451,1,0,0
FMR323522601,20-03-2025,789522,25891601,149,2025-09-03,2025-08-03,149,1,0,0
FMR322601601,20-03-2025,789601,25891601,166,2025-09-03,2025-08-03,166,1,1,1
FMR323601602,20-03-2025,789601,25891601,58,2025-09-03,2025-08-03,55,0,1,0
FMR322702601,20-03-2025,789702,25891601,176,2025-09-03,2025-08-03,167,0,1,0
FMR321902601,20-03-2025,789902,25891601,146,2025-09-03,2025-08-03,131,0,1,0
FMR322403603,20-03-2025,789403,25891601,168,2025-09-03,2025-08-03,168,1,1,1
FMR323521601,20-03-2025,789521,25891601,188,2025-09-03,2025-08-03,188,1,0,0
FMR321402601,20-03-2025,789402,25891601,193,2025-09-03,2025-08-03,193,1,1,1
FMR323402601,20-03-2025,789402,25891601,106,2025-09-03,2025-08-03,106,1,1,1
FMR323103601,20-03-2025,789103,25891601,73,2025-09-03,2025-08-03,73,1,1,1
FMR321622601,20-03-2025,789622,25891601,107,2025-09-03,2025-08-03,107,1,1,1
FMR322121601,20-03-2025,789121,25891601,116,2025-09-03,2025-08-03,104,0,1,0
FMR322101601,20-03-2025,789101,25891601,55,2025-09-03,2025-08-03,55,1,0,0
FMR322503601,20-03-2025,789503,25891601,197,2025-09-03,2025-08-03,197,1,1,1
FMR323220603,20-03-2025,789220,25891601,73,2025-09-03,2025-08-03,73,1,1,1
FMR323122601,20-03-2025,789122,25891601,148,2025-09-03,2025-08-03,148,1,0,0
FMR322603603,20-03-2025,789603,25891601,104,2025-09-03,2025-08-03,104,1,1,1
FMR323321601,20-03-2025,789321,25891601,81,2025-09-03,2025-08-03,81,1,1,1
FMR322903601,20-03-2025,789903,25891601,127,2025-09-03,2025-08-03,114,0,1,0
FMR321102601,20-03-2025,789102,25891601,123,2025-09-03,2025-08-03,123,1,0,0
FMR323102603,20-03-2025,789102,25891601,98,2025-09-03,2025-08-03,78,0,1,0
FMR321501601,20-03-2025,789501,25891601,194,2025-09-03,2025-08-03,194,1,1,1
FMR322220402,20-03-2025,789220,25891402,375,2025-09-03,2025-08-03,375,1,1,1
FMR321320402,20-03-2025,789320,25891402,391,2025-09-03,2025-08-03,352,0,1,0
FMR321603402,20-03-2025,789603,25891402,206,2025-09-03,2025-08-03,196,0,1,0
FMR321703503,20-03-2025,789703,25891402,464,2025-05-04,2025-08-04,418,0,1,0
FMR323601602,20-03-2025,789601,25891402,407,2025-05-04,2025-08-04,326,0,1,0
FMR322520403,20-03-2025,789520,25891402,372,2025-05-04,2025-08-04,372,1,0,0
FMR323503603,20-03-2025,789503,25891402,341,2025-05-04,2025-08-04,341,1,1,1
FMR322902403,20-03-2025,789902,25891402,233,2025-05-04,2025-08-04,221,0,1,0
FMR321403402,20-03-2025,789403,25891402,326,2025-05-04,2025-08-04,326,1,1,1
FMR322403603,20-03-2025,789403,25891402,328,2025-05-04,2025-08-04,328,1,1,1
FMR321521402,20-03-2025,789521,25891402,417,2025-05-04,2025-08-04,396,0,1,0
FMR323521602,20-03-2025,789521,25891402,241,2025-05-04,2025-08-04,241,1,0,0
FMR321321402,20-03-2025,789321,25891402,246,2025-05-04,2025-08-04,246,1,1,1
FMR323522601,20-03-2025,789522,25891402,205,2025-05-04,2025-08-04,205,1,0,0
FMR322201402,20-03-2025,789201,25891402,239,2025-05-04,2025-08-04,239,1,1,1
FMR322101501,20-03-2025,789101,25891402,205,2025-05-04,2025-08-04,205,1,1,1
FMR323122402,20-03-2025,789122,25891402,404,2025-05-04,2025-08-04,384,0,0,0
FMR323121402,20-03-2025,789121,25891402,376,2025-05-04,2025-08-04,376,1,0,0
FMR323421402,20-03-2025,789421,25891402,469,2025-05-04,2025-08-04,469,1,0,0
FMR321102402,20-03-2025,789102,25891402,466,2025-05-04,2025-08-04,466,1,1,1
FMR323102603,20-03-2025,789102,25891402,291,2025-05-04,2025-08-04,291,1,1,1
FMR322303203,20-03-2025,789303,25891201,158,2025-05-04,2025-08-04,158,1,1,1
FMR321122201,20-03-2025,789122,25891201,127,2025-05-04,2025-08-04,127,1,1,1
FMR322621603,20-03-2025,789621,25891201,476,2025-05-04,2025-08-04,476,1,1,1
FMR322420202,20-03-2025,789420,25891201,183,2025-05-04,2025-08-04,183,1,0,0
FMR323420201,20-03-2025,789420,25891201,331,2025-06-04,2025-08-04,331,1,1,1
FMR322320201,20-03-2025,789320,25891201,236,2025-06-04,2025-08-04,236,1,0,0
FMR321402201,20-03-2025,789402,25891201,315,2025-06-04,2025-08-04,283,0,1,0
FMR322321201,20-03-2025,789321,25891201,138,2025-06-04,2025-08-04,124,0,1,0
FMR322102503,20-03-2025,789102,25891201,292,2025-06-04,2025-08-04,292,1,1,1
FMR322721201,20-03-2025,789721,25891201,307,2025-06-04,2025-08-04,307,1,1,1
FMR321422201,20-03-2025,789422,25891201,445,2025-06-04,2025-08-04,445,1,1,1
FMR321703201,20-03-2025,789703,25891201,311,2025-06-04,2025-08-04,311,1,0,0
FMR323903602,20-03-2025,789903,25891201,271,2025-06-04,2025-08-04,217,0,1,0
FMR321203401,20-03-2025,789203,25891201,127,2025-06-04,2025-08-04,127,1,1,1
FMR323520201,20-03-2025,789520,25891201,328,2025-06-04,2025-08-04,295,0,0,0
FMR321422501,20-03-2025,789422,25891501,172,2025-06-04,2025-08-04,172,1,0,0
FMR321520501,20-03-2025,789520,25891501,176,2025-06-04,2025-08-04,158,0,1,0
FMR323422501,20-03-2025,789422,25891501,220,2025-06-04,2025-08-04,220,1,1,1
FMR323321601,20-03-2025,789321,25891501,190,2025-06-04,2025-08-04,152,0,1,0
FMR321601501,20-03-2025,789601,25891501,128,2025-06-04,2025-08-04,128,1,1,1
FMR322522501,20-03-2025,789522,25891501,102,2025-06-04,2025-08-04,92,0,1,0
FMR322403603,20-03-2025,789403,25891501,210,2025-06-04,2025-08-04,189,0,1,0
FMR321221503,20-03-2025,789221,25891501,165,2025-06-04,2025-08-04,165,1,1,1
FMR322221501,20-03-2025,789221,25891501,209,2025-06-04,2025-08-04,209,1,0,0
FMR322101501,20-03-2025,789101,25891501,134,2025-06-04,2025-08-04,134,1,1,1
FMR323103601,20-03-2025,789103,25891501,136,2025-06-04,2025-08-04,122,0,1,0
FMR322102503,20-03-2025,789102,25891501,204,2025-06-04,2025-08-04,184,0,1,0
FMR322402501,20-03-2025,789402,25891501,211,2025-06-04,2025-08-04,200,0,1,0
FMR323402501,20-03-2025,789402,25891501,109,2025-06-04,2025-08-04,98,0,0,0
FMR321720501,20-03-2025,789720,25891501,204,2025-06-04,2025-08-04,204,1,1,1
FMR323303602,20-03-2025,789303,25891602,117,2025-06-04,2025-08-04,117,1,1,1
FMR323202602,20-03-2025,789202,25891602,172,2025-06-04,2025-08-04,172,1,1,1
FMR323102603,20-03-2025,789102,25891602,160,2025-06-04,2025-08-04,160,1,1,1
FMR321621602,20-03-2025,789621,25891602,200,2025-06-04,2025-08-04,200,1,0,0
FMR322621603,20-03-2025,789621,25891602,160,2025-06-04,2025-08-04,152,0,1,0
FMR323521602,20-03-2025,789521,25891602,93,2025-06-04,2025-08-04,88,0,0,0
FMR322203602,20-03-2025,789203,25891602,147,2025-06-04,2025-08-04,147,1,1,1
FMR321103602,20-03-2025,789103,25891602,154,2025-07-04,2025-08-04,139,0,0,0
FMR323903602,20-03-2025,789903,25891602,152,2025-07-04,2025-08-04,137,0,1,0
FMR321601602,20-03-2025,789601,25891602,187,2025-07-04,2025-08-04,178,0,1,0
FMR323601602,20-03-2025,789601,25891602,172,2025-07-04,2025-08-04,155,0,1,0
FMR323201602,20-03-2025,789201,25891602,147,2025-07-04,2025-08-04,147,1,1,1
FMR323320602,20-03-2025,789320,25891602,94,2025-07-04,2025-08-04,94,1,0,0
FMR321520602,20-03-2025,789520,25891602,122,2025-07-04,2025-08-04,116,0,0,0
FMR323902602,20-03-2025,789902,25891602,88,2025-07-04,2025-08-04,88,1,1,1
FMR321220602,20-03-2025,789220,25891602,168,2025-07-04,2025-08-04,168,1,1,1
FMR321101602,20-03-2025,789101,25891602,134,2025-07-04,2025-08-04,134,1,1,1
FMR322501503,20-03-2025,789501,25891101,408,2025-07-04,2025-08-04,408,1,1,1
FMR323501101,20-03-2025,789501,25891101,330,2025-07-04,2025-08-04,314,0,1,0
FMR321522101,20-03-2025,789522,25891101,364,2025-07-04,2025-08-04,364,1,1,1
FMR323303602,20-03-2025,789303,25891101,339,2025-07-04,2025-08-04,339,1,1,1
FMR322603101,20-03-2025,789603,25891101,419,2025-07-04,2025-08-04,419,1,0,0
FMR322902403,20-03-2025,789902,25891101,320,2025-07-04,2025-08-04,320,1,1,1
FMR321721503,20-03-2025,789721,25891101,332,2025-07-04,2025-08-04,332,1,1,1
FMR323721603,20-03-2025,789721,25891101,399,2025-07-04,2025-08-04,399,1,1,1
FMR321702503,20-03-2025,789702,25891101,315,2025-07-04,2025-08-04,315,1,1,1
FMR323103601,20-03-2025,789103,25891101,346,2025-07-04,2025-08-04,277,0,1,0
FMR322122101,20-03-2025,789122,25891101,344,2025-07-04,2025-08-04,275,0,1,0
FMR322621603,20-03-2025,789621,25891101,472,2025-07-04,2025-08-04,378,0,1,0
FMR323601602,20-03-2025,789601,25891101,458,2025-07-04,2025-08-04,435,0,1,0
FMR321102601,20-03-2025,789102,25891101,335,2025-07-04,2025-08-04,335,1,0,0
FMR323503603,20-03-2025,789503,25891101,358,2025-07-04,2025-08-04,322,0,1,0
FMR323301502,20-03-2025,789301,25891101,458,2025-07-04,2025-08-04,458,1,1,1
FMR323520101,20-03-2025,789520,25891101,495,2025-07-04,2025-08-04,445,0,0,0
FMR321402601,20-03-2025,789402,25891101,318,2025-07-04,2025-08-04,318,1,1,1
FMR323402601,20-03-2025,789402,25891101,400,2025-07-04,2025-08-04,400,1,1,1
FMR322402501,20-03-2025,789402,25891401,308,2025-07-04,2025-08-04,308,1,1,1
FMR321121401,20-03-2025,789121,25891401,416,2025-07-04,2025-08-04,416,1,0,0
FMR322102503,20-03-2025,789102,25891401,458,2025-07-04,2025-08-04,458,1,1,1
FMR322320502,20-03-2025,789320,25891401,397,2025-07-04,2025-08-04,397,1,1,1
FMR322903601,20-03-2025,789903,25891401,468,2025-07-04,2025-08-04,421,0,1,0
FMR321203401,20-03-2025,789203,25891401,307,2025-07-04,2025-08-04,292,0,1,0
FMR323703401,20-03-2025,789703,25891401,383,2025-07-04,2025-08-04,383,1,1,1
FMR322522401,20-03-2025,789522,25891401,253,2025-07-04,2025-08-04,253,1,0,0
FMR322303401,20-03-2025,789303,25891401,399,2025-07-04,2025-08-04,399,1,1,1
FMR321201401,20-03-2025,789201,25891401,212,2025-07-04,2025-08-04,212,1,1,1
FMR321420401,20-03-2025,789420,25891401,336,2025-07-04,2025-08-04,336,1,0,0
FMR323420401,20-03-2025,789420,25891401,293,2025-07-04,2025-08-04,293,1,0,0
FMR322101501,20-03-2025,789101,25891401,367,2025-07-04,2025-08-04,367,1,1,1
FMR321403401,20-03-2025,789403,25891401,383,2025-07-04,2025-08-04,383,1,1,1
FMR323102603,20-03-2025,789102,25891603,52,2025-07-04,2025-08-04,47,0,1,0
FMR323220603,20-03-2025,789220,25891603,85,2025-07-04,2025-08-04,85,1,1,1
FMR322603603,20-03-2025,789603,25891603,139,2025-07-04,2025-08-04,139,1,1,1
FMR323320603,20-03-2025,789320,25891603,112,2025-07-04,2025-08-04,112,1,1,1
FMR322720603,20-03-2025,789720,25891603,70,2025-07-04,2025-08-04,70,1,1,1
FMR323221603,20-03-2025,789221,25891603,149,2025-07-04,2025-08-04,149,1,1,1
FMR322401603,20-03-2025,789401,25891603,173,2025-07-04,2025-08-04,173,1,1,1
FMR322403603,20-03-2025,789403,25891603,135,2025-07-04,2025-08-04,135,1,1,1
FMR323121603,20-03-2025,789121,25891603,106,2025-07-04,2025-08-04,106,1,1,1
FMR321421603,20-03-2025,789421,25891603,172,2025-07-04,2025-08-04,172,1,0,0
FMR323503603,20-03-2025,789503,25891603,88,2025-08-04,2025-08-04,88,1,1,1
FMR323203603,20-03-2025,789203,25891603,53,2025-08-04,2025-08-04,53,1,0,0
FMR323721603,20-03-2025,789721,25891603,87,2025-08-04,2025-08-04,87,1,1,1
FMR322621603,20-03-2025,789621,25891603,146,2025-08-04,2025-08-04,146,1,1,1
FMR321402202,20-03-2025,789402,25891202,259,2025-08-04,2025-08-04,259,1,0,0
FMR323402202,20-03-2025,789402,25891202,296,2025-08-04,2025-08-04,281,0,1,0
FMR321702503,20-03-2025,789702,25891202,101,2025-08-04,2025-08-04,81,0,1,0
FMR321122202,20-03-2025,789122,25891202,294,2025-08-04,2025-08-04,265,0,0,0
FMR322122202,20-03-2025,789122,25891202,294,2025-08-04,2025-08-04,265,0,0,0
FMR322320502,20-03-2025,789320,25891202,213,2025-08-04,2025-08-04,202,0,1,0
FMR321420202,20-03-2025,789420,25891202,410,2025-08-04,2025-08-04,410,1,1,1
FMR322420202,20-03-2025,789420,25891202,241,2025-08-04,2025-08-04,241,1,0,0
FMR323420401,20-03-2025,789420,25891202,224,2025-08-04,2025-08-04,202,0,0,0
FMR321403401,20-03-2025,789403,25891202,164,2025-08-04,2025-08-04,164,1,1,1
FMR322103202,20-03-2025,789103,25891202,249,2025-08-04,2025-08-04,237,0,1,0
FMR323303602,20-03-2025,789303,25891202,493,2025-08-04,2025-08-04,493,1,1,1
FMR323421202,20-03-2025,789421,25891202,386,2025-08-04,2025-08-04,309,0,0,0
FMR321503202,20-03-2025,789503,25891202,433,2025-08-04,2025-08-04,346,0,1,0
FMR322503601,20-03-2025,789503,25891202,300,2025-08-04,2025-08-04,300,1,1,1
FMR321601602,20-03-2025,789601,25891202,346,2025-08-04,2025-08-04,311,0,1,0
FMR322601601,20-03-2025,789601,25891202,181,2025-08-04,2025-08-04,163,0,1,0
FMR321220602,20-03-2025,789220,25891202,211,2025-08-04,2025-08-04,211,1,1,1
FMR323201202,20-03-2025,789201,25891202,393,2025-08-04,2025-08-04,393,1,0,0
FMR322621603,20-03-2025,789621,25891202,111,2025-08-04,2025-08-04,111,1,1,1
FMR323522202,20-03-2025,789522,25891202,441,2025-08-04,2025-08-04,353,0,0,0
FMR323603502,20-03-2025,789603,25891303,43,2025-08-04,2025-08-04,43,1,1,1
FMR322420303,20-03-2025,789420,25891303,100,2025-08-04,2025-08-04,80,0,0,0
FMR321122303,20-03-2025,789122,25891303,20,2025-08-04,2025-08-04,19,0,0,0
FMR321520602,20-03-2025,789520,25891303,90,2025-08-04,2025-08-04,86,0,0,0
FMR322320502,20-03-2025,789320,25891303,65,2025-08-04,2025-08-04,65,1,1,1
FMR322503303,20-03-2025,789503,25891303,26,2025-08-04,2025-08-04,26,1,0,0
